ip,city,country,region
99.43.106.116,San Antonio,US,Texas
72.190.225.242,San Antonio,US,Texas
76.185.234.111,San Antonio,US,Texas
24.28.137.129,San Antonio,US,Texas
173.174.164.47,San Antonio,US,Texas
24.28.154.138,San Antonio,US,Texas
99.203.155.134,San Jose,US,California
99.203.26.98,San Jose,US,California
172.58.70.169,Dallas,US,Texas
173.227.210.1,Orlando,US,Florida
64.134.149.87,Longview,US,Texas
198.190.245.10,San Antonio,US,Texas
24.26.235.139,San Antonio,US,Texas
72.12.112.229,London,US,Texas
45.23.251.14,San Antonio,US,Texas
99.203.27.199,Houston,US,Texas
75.15.245.2,San Antonio,US,Texas
173.174.211.231,Arlington,US,Texas
99.203.26.115,San Jose,US,California
173.173.96.192,San Antonio,US,Texas
66.25.168.113,San Antonio,US,Texas
172.56.6.240,Dallas,US,Texas
99.203.26.220,San Jose,US,California
174.207.23.199,Cleveland,US,Ohio
104.48.213.50,San Antonio,US,Texas
66.25.167.65,San Antonio,US,Texas
104.190.249.199,San Antonio,US,Texas
73.166.220.146,Houston,US,Texas
76.185.135.35,San Antonio,US,Texas
70.114.115.55,San Antonio,US,Texas
162.239.219.93,Houston,US,Texas
97.105.40.214,San Antonio,US,Texas
174.207.16.1,Cleveland,US,Ohio
107.77.198.37,Dallas,US,Texas
174.207.0.29,Cleveland,US,Ohio
172.58.109.44,Dallas,US,Texas
71.136.254.125,San Antonio,US,Texas
107.77.220.202,Houston,US,Texas
70.94.161.227,San Antonio,US,Texas
72.181.113.238,San Antonio,US,Texas
75.1.44.127,New Braunfels,US,Texas
72.177.230.241,San Antonio,US,Texas
174.207.14.202,Cleveland,US,Ohio
107.77.217.125,Houston,US,Texas
12.184.218.52,Dallas,US,Texas
24.167.9.61,Brownsville,US,Texas
99.203.23.16,Fleming Island,US,Florida
71.40.74.50,Richardson,US,Texas
173.174.208.178,San Antonio,US,Texas
98.192.75.22,Atlanta,US,Georgia
72.183.4.143,Weslaco,US,Texas
71.40.24.180,Corpus Christi,US,Texas
172.58.3.231,Atlanta,US,Georgia
172.87.148.22,San Antonio,US,Texas
107.77.219.174,Houston,US,Texas
107.77.219.20,Houston,US,Texas
66.64.5.233,San Antonio,US,Texas
107.77.221.194,Houston,US,Texas
99.203.26.18,San Jose,US,California
162.71.236.115,Tyler,US,Texas
99.203.27.115,Houston,US,Texas
76.185.173.161,San Antonio,US,Texas
107.77.220.166,Houston,US,Texas
216.53.156.133,Orlando,US,Florida
72.191.28.232,San Antonio,US,Texas
99.203.26.215,San Jose,US,California
67.11.24.12,New Braunfels,US,Texas
99.203.27.106,Houston,US,Texas
99.203.27.21,Houston,US,Texas
99.203.26.14,San Jose,US,California
99.203.26.5,San Jose,US,California
99.203.154.197,Houston,US,Texas
107.77.222.41,Houston,US,Texas
64.125.109.186,Seattle,US,Washington
99.203.154.187,Houston,US,Texas
70.243.68.60,San Antonio,US,Texas
99.203.27.131,Houston,US,Texas
107.77.222.200,Lovelady,US,Texas
99.203.27.96,Houston,US,Texas
172.58.67.180,Dallas,US,Texas
107.77.222.37,Houston,US,Texas
66.25.168.171,San Antonio,US,Texas
166.251.101.159,San Antonio,US,Texas
198.190.245.72,San Antonio,US,Texas
67.11.59.112,San Antonio,US,Texas
99.203.26.48,San Jose,US,California
71.42.133.19,San Antonio,US,Texas
72.128.131.66,San Antonio,US,Texas
97.77.214.243,San Marcos,US,Texas
12.151.185.131,Dallas,US,Texas
174.240.134.5,Ann Arbor,US,Michigan
172.56.6.73,Dallas,US,Texas
99.203.154.183,Houston,US,Texas
99.203.27.66,Houston,US,Texas
99.203.27.72,Houston,US,Texas
99.203.27.77,Houston,US,Texas
99.203.27.70,Houston,US,Texas
99.203.154.20,Houston,US,Texas
107.77.219.51,Houston,US,Texas
136.50.2.13,San Antonio,US,Texas
107.77.220.51,Houston,US,Texas
99.203.154.214,Houston,US,Texas
99.203.27.140,Houston,US,Texas
99.203.26.146,San Jose,US,California
99.203.26.128,San Jose,US,California
70.118.90.46,San Antonio,US,Texas
172.58.109.206,Dallas,US,Texas
99.203.27.240,Houston,US,Texas
99.203.154.149,Houston,US,Texas
166.251.109.168,San Antonio,US,Texas
99.203.27.223,Houston,US,Texas
99.203.154.231,Houston,US,Texas
99.203.26.81,San Jose,US,California
107.77.221.49,Houston,US,Texas
99.57.20.163,San Antonio,US,Texas
65.154.35.138,Denver,US,Colorado
96.88.69.9,Longmont,US,Colorado
99.203.154.130,Houston,US,Texas
174.207.23.109,Cleveland,US,Ohio
99.203.27.83,Houston,US,Texas
70.122.206.28,Austin,US,Texas
97.105.137.42,Frisco,US,Texas
166.247.169.116,San Antonio,US,Texas
66.25.7.9,Harlingen,US,Texas
63.240.174.244,Chicago,US,Illinois
165.225.48.93,Washington,US,"Washington, D.C."
172.58.106.143,Dallas,US,Texas
165.225.48.84,Washington,US,"Washington, D.C."
165.225.48.85,Washington,US,"Washington, D.C."
162.251.247.25,Dallas,US,Texas
24.242.183.202,Dallas,US,Texas
72.181.100.161,San Antonio,US,Texas
99.48.230.93,San Antonio,US,Texas
98.158.244.8,Dallas,US,Texas
76.187.203.223,Plano,US,Texas
66.25.13.167,San Antonio,US,Texas
68.249.0.44,Irving,US,Texas
173.175.118.119,San Antonio,US,Texas
66.25.165.226,San Antonio,US,Texas
66.25.168.77,San Antonio,US,Texas
72.190.118.203,Dallas,US,Texas
99.30.48.55,Plano,US,Texas
66.25.172.244,San Antonio,US,Texas
24.175.74.13,Kyle,US,Texas
136.50.80.173,San Antonio,US,Texas
70.119.130.42,Fort Worth,US,Texas
45.30.184.89,Atlanta,US,Georgia
70.121.207.245,San Antonio,US,Texas
67.10.185.18,San Antonio,US,Texas
173.174.210.2,Arlington,US,Texas
99.203.143.2,San Jose,US,California
99.203.27.9,Houston,US,Texas
107.77.169.11,Houston,US,Texas
70.114.21.86,New Braunfels,US,Texas
75.15.240.105,San Antonio,US,Texas
65.36.96.192,Austin,US,Texas
70.121.210.246,San Antonio,US,Texas
99.203.155.145,San Jose,US,California
130.45.47.106,San Antonio,US,Texas
67.11.35.80,San Antonio,US,Texas
99.203.155.126,San Jose,US,California
108.84.76.42,San Antonio,US,Texas
99.203.154.95,Houston,US,Texas
64.9.239.9,Chicago,US,Illinois
208.54.83.163,New York City,US,New York
96.64.121.249,Philadelphia,US,Pennsylvania
70.121.214.34,San Antonio,US,Texas
71.42.125.202,San Antonio,US,Texas
107.77.169.1,Houston,US,Texas
99.203.26.250,San Jose,US,California
97.98.14.0,Corpus Christi,US,Texas
207.239.160.254,Miami,US,Florida
99.203.31.78,Miami,US,Florida
24.243.70.180,San Antonio,US,Texas
173.123.204.117,Penitas,US,Texas
130.45.33.209,San Antonio,US,Texas
46.218.181.194,Paris,FR,Île-de-France
67.164.150.90,Agua Fria,US,New Mexico
71.235.91.18,New Haven,US,Connecticut
75.144.206.81,New Haven,US,Connecticut
70.121.215.53,San Antonio,US,Texas
208.54.83.234,New York City,US,New York
200.68.128.26,Mexico City,MX,Mexico City
187.237.231.85,San Miguel Ajusco,MX,Mexico City
99.203.154.85,Houston,US,Texas
208.54.83.145,Houston,US,Texas
172.56.15.51,Houston,US,Texas
70.116.81.203,San Antonio,US,Texas
64.124.33.178,Louisville,US,Colorado
99.203.155.182,San Jose,US,California
107.77.189.37,Houston,US,Texas
99.203.22.172,San Antonio,US,Texas
70.123.239.48,Schertz,US,Texas
99.203.155.78,San Jose,US,California
72.179.166.181,San Antonio,US,Texas
99.203.26.9,San Jose,US,California
144.178.1.46,Dallas,US,Texas
107.77.189.50,Houston,US,Texas
98.6.1.177,Dallas,US,Texas
129.115.2.251,San Antonio,US,Texas
67.11.193.143,San Antonio,US,Texas
136.50.61.231,San Antonio,US,Texas
73.119.63.36,Boston,US,Massachusetts
69.172.183.120,Vancouver,CA,British Columbia
173.173.113.96,San Antonio,US,Texas
207.87.181.170,Minneapolis,US,Minnesota
72.181.121.84,San Antonio,US,Texas
172.58.102.205,Oklahoma City,US,Oklahoma
72.181.107.144,San Antonio,US,Texas
75.54.33.190,San Antonio,US,Texas
75.54.33.188,San Antonio,US,Texas
75.54.33.182,San Antonio,US,Texas
184.62.220.53,West Blocton,US,Alabama
208.116.188.250,Tysons Corner,US,Virginia
187.237.231.72,San Miguel Ajusco,MX,Mexico City
201.174.135.51,Mexico City,MX,Mexico City
70.115.238.206,Dallas,US,Texas
67.11.146.88,San Antonio,US,Texas
148.244.212.19,Santiago de Querétaro,MX,Querétaro
72.190.143.130,San Antonio,US,Texas
107.77.219.187,Houston,US,Texas
99.203.27.231,Houston,US,Texas
173.173.115.201,San Antonio,US,Texas
107.77.222.125,Houston,US,Texas
107.77.189.23,Houston,US,Texas
174.207.15.123,Cleveland,US,Ohio
96.8.193.160,Bulverde,US,Texas
187.237.25.33,Mexico City,MX,Mexico City
71.150.217.33,Dallas,US,Texas
172.58.107.207,Dallas,US,Texas
71.221.235.149,Houston,US,Texas
165.227.41.208,Toronto,CA,Ontario
71.221.207.118,Houston,US,Texas
99.203.90.208,Houston,US,Texas
99.203.212.205,San Jose,US,California
67.7.11.231,Houston,US,Texas
107.77.189.16,Houston,US,Texas
76.185.142.244,San Antonio,US,Texas
67.7.6.9,Anderson,US,Texas
70.233.161.172,Dallas,US,Texas
99.151.195.187,Dallas,US,Texas
24.26.238.105,San Antonio,US,Texas
67.7.7.139,Conroe,US,Texas
71.221.192.10,Sweeny,US,Texas
136.50.63.72,San Antonio,US,Texas
71.221.202.248,Conroe,US,Texas
174.128.181.167,Chicago,US,Illinois
174.128.180.150,Chicago,US,Illinois
67.7.3.203,Houston,US,Texas
174.128.180.55,Chicago,US,Illinois
174.128.180.163,Chicago,US,Illinois
174.128.180.115,Chicago,US,Illinois
71.221.210.29,College Station,US,Texas
174.128.181.69,Chicago,US,Illinois
76.185.152.58,San Antonio,US,Texas
174.128.180.24,Chicago,US,Illinois
174.128.180.9,Chicago,US,Illinois
174.128.180.3,Chicago,US,Illinois
174.128.181.71,Chicago,US,Illinois
72.190.139.120,San Antonio,US,Texas
71.221.194.87,Houston,US,Texas
174.128.180.71,Chicago,US,Illinois
71.221.250.179,Houston,US,Texas
174.128.181.105,Chicago,US,Illinois
76.185.145.231,San Antonio,US,Texas
174.128.180.152,Chicago,US,Illinois
71.221.237.129,Houston,US,Texas
167.71.126.76,Santa Clara,US,California
71.221.198.41,Bedias,US,Texas
174.128.181.232,Chicago,US,Illinois
192.241.233.20,San Francisco,US,California
174.128.181.166,Chicago,US,Illinois
174.128.181.163,Chicago,US,Illinois
174.128.180.212,Chicago,US,Illinois
192.241.235.228,San Francisco,US,California
174.128.181.152,Chicago,US,Illinois
52.144.111.133,Weatherford,US,Texas
52.144.111.131,Weatherford,US,Texas
70.123.228.62,New Braunfels,US,Texas
174.128.177.247,Chicago,US,Illinois
99.88.62.179,San Antonio,US,Texas
99.76.234.122,San Antonio,US,Texas
66.69.44.196,San Antonio,US,Texas
75.1.195.169,San Antonio,US,Texas
174.128.180.102,Chicago,US,Illinois
108.119.105.160,Fort Worth,US,Texas
70.125.129.152,San Antonio,US,Texas
167.99.96.214,Santa Clara,US,California
174.128.181.89,Chicago,US,Illinois
174.128.180.19,Chicago,US,Illinois
50.84.218.3,Irving,US,Texas
107.77.200.202,Dallas,US,Texas
76.205.165.180,Galveston,US,Texas
70.120.9.170,San Antonio,US,Texas
70.120.15.165,San Antonio,US,Texas
66.111.118.45,Castle Valley,US,Utah
67.22.173.176,Castle Valley,US,Utah
174.197.7.127,Austin,US,Texas
162.250.18.154,Castle Valley,US,Utah
64.134.148.200,Oklahoma City,US,Oklahoma
75.1.166.163,San Antonio,US,Texas
47.234.152.61,Portland,US,Texas
47.234.144.124,Portland,US,Texas
162.250.18.140,Castle Valley,US,Utah
71.150.216.243,Dallas,US,Texas
76.185.247.236,San Antonio,US,Texas
24.243.37.71,Rockport,US,Texas
66.69.42.51,San Antonio,US,Texas
174.197.1.123,Austin,US,Texas
70.123.247.196,New Braunfels,US,Texas
65.153.133.35,Denver,US,Colorado
104.238.45.20,Ampliación San Mateo (Colonia Solidaridad),MX,México
108.199.116.156,San Antonio,US,Texas
172.58.111.200,Dallas,US,Texas
172.58.109.163,Dallas,US,Texas
97.105.19.60,Houston,US,Texas
73.115.118.19,Houston,US,Texas
66.69.40.223,San Antonio,US,Texas
108.222.98.137,Dallas,US,Texas
72.181.145.92,Dallas,US,Texas
67.7.0.188,Houston,US,Texas
3.209.254.178,Ashburn,US,Virginia
73.186.43.188,New Haven,US,Connecticut
72.181.120.63,San Antonio,US,Texas
69.148.0.213,Dallas,US,Texas
99.62.54.53,San Antonio,US,Texas
172.58.108.214,Dallas,US,Texas
70.121.216.135,San Antonio,US,Texas
75.1.201.239,San Antonio,US,Texas
73.143.162.24,Boston,US,Massachusetts
74.75.232.45,Bar Harbor,US,Maine
50.84.215.165,Dallas,US,Texas
72.173.98.235,Canyon Lake,US,Texas
67.11.99.52,San Antonio,US,Texas
174.196.196.21,Boston,US,Massachusetts
74.105.240.236,Jersey City,US,New Jersey
173.175.194.1,Dallas,US,Texas
99.203.212.173,San Jose,US,California
99.203.213.59,Houston,US,Texas
99.203.213.105,Houston,US,Texas
174.255.148.28,Sanger,US,Texas
173.127.47.45,Fort Worth,US,Texas
76.25.25.4,Denver,US,Colorado
72.178.123.235,San Antonio,US,Texas
172.58.97.151,Houston,US,Texas
174.197.10.65,Austin,US,Texas
172.58.108.93,Dallas,US,Texas
71.221.223.195,Houston,US,Texas
172.58.96.54,Houston,US,Texas
66.68.220.218,McAllen,US,Texas
108.213.191.10,Karnes City,US,Texas
99.152.157.19,Cedar Hill,US,Texas
67.11.113.196,San Antonio,US,Texas
97.105.54.251,Midlothian,US,Texas
76.187.230.164,Palmview,US,Texas
70.112.179.142,Round Rock,US,Texas
172.58.97.152,Houston,US,Texas
172.58.108.134,Dallas,US,Texas
162.197.43.200,San Antonio,US,Texas
172.58.96.85,Houston,US,Texas
172.58.96.187,Houston,US,Texas
136.50.95.116,San Antonio,US,Texas
89.187.175.174,Dallas,US,Texas
162.250.18.82,Castle Valley,US,Utah
172.56.6.129,Dallas,US,Texas
68.206.101.177,San Antonio,US,Texas
173.174.218.223,San Antonio,US,Texas
173.175.208.49,Dallas,US,Texas
173.30.84.132,Moline,US,Illinois
70.112.212.15,Austin,US,Texas
173.175.211.194,Dallas,US,Texas
130.45.35.109,San Antonio,US,Texas
67.11.113.73,San Antonio,US,Texas
172.58.109.59,Dallas,US,Texas
172.127.187.185,San Antonio,US,Texas
70.124.156.202,Dallas,US,Texas
67.11.120.84,San Antonio,US,Texas
76.185.155.178,San Antonio,US,Texas
172.58.99.25,Houston,US,Texas
24.28.41.114,Dallas,US,Texas
99.98.245.245,Dallas,US,Texas
172.58.99.132,Houston,US,Texas
65.43.115.179,San Antonio,US,Texas
172.58.97.217,Houston,US,Texas
172.58.107.99,Dallas,US,Texas
70.120.31.121,San Antonio,US,Texas
70.121.199.82,San Antonio,US,Texas
38.96.210.4,Dallas,US,Texas
172.58.110.211,Dallas,US,Texas
24.28.96.138,Austin,US,Texas
172.124.174.241,Rosenberg,US,Texas
72.191.30.213,San Antonio,US,Texas
191.96.67.5,Houston,US,Texas
191.96.67.226,Houston,US,Texas
70.123.219.46,San Antonio,US,Texas
72.181.112.227,San Antonio,US,Texas
154.29.131.27,Dallas,US,Texas
154.3.251.115,Dallas,US,Texas
72.177.94.59,Austin,US,Texas
136.50.61.52,San Antonio,US,Texas
107.77.201.52,Dallas,US,Texas
162.233.171.112,San Antonio,US,Texas
154.3.250.53,Dallas,US,Texas
154.3.250.165,Dallas,US,Texas
191.96.67.108,Houston,US,Texas
76.192.103.34,Dallas,US,Texas
76.185.152.173,San Antonio,US,Texas
166.205.97.137,Houston,US,Texas
204.156.181.62,Las Vegas,US,Nevada
166.205.97.126,Houston,US,Texas
166.205.190.126,Dallas,US,Texas
166.205.97.85,Houston,US,Texas
166.205.190.113,Dallas,US,Texas
67.10.184.149,San Antonio,US,Texas
173.174.222.66,San Antonio,US,Texas
72.181.120.120,San Antonio,US,Texas
172.58.102.250,Oklahoma City,US,Oklahoma
12.197.196.242,San Antonio,US,Texas
173.174.211.206,Arlington,US,Texas
66.69.108.117,Carrollton,US,Texas
66.90.180.216,Fort Worth,US,Texas
72.181.110.80,San Antonio,US,Texas
107.204.50.40,San Antonio,US,Texas
99.98.32.165,San Antonio,US,Texas
76.193.65.187,San Antonio,US,Texas
72.181.99.44,San Antonio,US,Texas
172.58.109.150,Dallas,US,Texas
67.11.130.89,San Antonio,US,Texas
24.28.148.245,San Antonio,US,Texas
173.174.243.231,San Antonio,US,Texas
172.56.7.172,Dallas,US,Texas
99.43.108.160,San Antonio,US,Texas
70.125.137.193,San Antonio,US,Texas
76.185.172.182,San Antonio,US,Texas
99.203.23.196,Ennis,US,Texas
71.41.192.26,Houston,US,Texas
166.247.59.44,San Antonio,US,Texas
72.179.108.103,Laredo,US,Texas
24.242.60.149,San Antonio,US,Texas
71.41.242.76,San Antonio,US,Texas
108.205.6.177,San Antonio,US,Texas
72.190.162.161,San Antonio,US,Texas
23.123.177.19,San Antonio,US,Texas
131.194.172.242,San Antonio,US,Texas
131.194.172.59,San Antonio,US,Texas
67.11.204.68,San Antonio,US,Texas
172.58.109.64,Dallas,US,Texas
173.173.102.198,San Antonio,US,Texas
67.11.28.235,New Braunfels,US,Texas
131.194.184.74,San Antonio,US,Texas
131.194.173.46,San Antonio,US,Texas
96.8.219.155,New Braunfels,US,Texas
136.49.90.35,Austin,US,Texas
107.77.245.7,Los Angeles,US,California
72.179.183.68,San Antonio,US,Texas
99.203.27.218,Houston,US,Texas
76.185.243.110,San Antonio,US,Texas
193.37.252.42,Miami,US,Florida
172.58.109.54,Dallas,US,Texas
193.37.252.48,Miami,US,Florida
172.58.109.220,Dallas,US,Texas
193.37.252.82,Miami,US,Florida
174.207.21.3,Cleveland,US,Ohio
66.90.156.73,San Antonio,US,Texas
172.56.6.31,Dallas,US,Texas
99.203.155.185,San Jose,US,California
107.77.218.42,Houston,US,Texas
64.9.239.30,Chicago,US,Illinois
172.56.7.151,Dallas,US,Texas
64.9.239.143,Chicago,US,Illinois
99.203.27.103,Houston,US,Texas
64.9.239.12,Chicago,US,Illinois
166.251.106.182,San Antonio,US,Texas
173.173.98.244,San Antonio,US,Texas
131.194.172.51,San Antonio,US,Texas
99.203.155.225,San Jose,US,California
64.9.239.21,Chicago,US,Illinois
99.203.154.30,Houston,US,Texas
72.181.106.12,San Antonio,US,Texas
64.9.239.34,Chicago,US,Illinois
130.45.43.174,San Antonio,US,Texas
172.58.111.140,Dallas,US,Texas
131.194.173.20,San Antonio,US,Texas
64.9.239.13,Chicago,US,Illinois
24.55.39.25,Austin,US,Texas
173.149.129.239,Fort Worth,US,Texas
204.44.112.76,Dallas,US,Texas
104.184.230.44,San Antonio,US,Texas
99.203.26.190,San Jose,US,California
131.194.172.217,San Antonio,US,Texas
99.203.27.1,Houston,US,Texas
99.203.26.251,San Jose,US,California
131.194.172.221,San Antonio,US,Texas
99.203.154.44,Houston,US,Texas
70.122.40.62,San Antonio,US,Texas
99.203.155.123,San Jose,US,California
166.251.106.84,San Antonio,US,Texas
99.203.27.109,Houston,US,Texas
96.8.128.205,Canyon Lake,US,Texas
99.203.154.55,Houston,US,Texas
99.203.27.219,Houston,US,Texas
99.203.26.2,San Jose,US,California
107.77.219.13,Houston,US,Texas
193.37.252.52,Miami,US,Florida
193.37.252.68,Miami,US,Florida
173.127.114.36,Sugar Land,US,Texas
148.66.38.220,San Antonio,US,Texas
96.8.128.193,Canyon Lake,US,Texas
99.203.27.59,Houston,US,Texas
131.194.172.128,San Antonio,US,Texas
131.194.173.119,San Antonio,US,Texas
99.203.154.208,Houston,US,Texas
71.136.250.27,San Antonio,US,Texas
131.194.173.118,San Antonio,US,Texas
99.203.26.97,San Jose,US,California
99.203.154.198,Houston,US,Texas
172.58.102.218,Oklahoma City,US,Oklahoma
99.203.27.48,Houston,US,Texas
99.203.27.34,Houston,US,Texas
99.203.27.13,Houston,US,Texas
99.203.27.120,Houston,US,Texas
99.203.27.178,Houston,US,Texas
99.203.90.42,Houston,US,Texas
131.194.172.36,San Antonio,US,Texas
99.203.155.176,San Jose,US,California
99.203.155.215,San Jose,US,California
99.203.154.172,Houston,US,Texas
99.203.154.84,Houston,US,Texas
131.194.172.226,San Antonio,US,Texas
99.203.155.142,San Jose,US,California
24.155.69.59,San Marcos,US,Texas
131.194.172.75,San Antonio,US,Texas
99.203.91.127,Houston,US,Texas
99.203.26.123,San Jose,US,California
99.203.91.141,Houston,US,Texas
99.203.27.42,Houston,US,Texas
99.203.26.184,San Jose,US,California
96.8.128.94,Canyon Lake,US,Texas
173.173.97.218,San Antonio,US,Texas
107.77.220.149,Houston,US,Texas
131.194.172.188,San Antonio,US,Texas
99.203.154.190,Houston,US,Texas
99.203.154.102,Houston,US,Texas
173.127.56.209,Edinburg,US,Texas
99.203.154.246,Houston,US,Texas
99.203.155.190,San Jose,US,California
159.118.138.70,Texarkana,US,Texas
107.77.198.116,Dallas,US,Texas
99.203.91.36,Houston,US,Texas
107.77.198.150,Dallas,US,Texas
99.203.90.84,Houston,US,Texas
23.116.24.226,Houston,US,Texas
99.203.90.129,Houston,US,Texas
99.203.26.72,San Jose,US,California
99.203.91.196,Houston,US,Texas
99.203.26.125,San Jose,US,California
108.93.9.152,San Antonio,US,Texas
96.8.128.69,Canyon Lake,US,Texas
99.203.90.115,Houston,US,Texas
99.203.26.56,San Jose,US,California
96.8.128.88,Canyon Lake,US,Texas
193.37.252.38,Miami,US,Florida
107.77.218.81,Houston,US,Texas
136.49.24.186,Austin,US,Texas
131.194.172.30,San Antonio,US,Texas
174.207.3.247,Cleveland,US,Ohio
131.194.172.199,San Antonio,US,Texas
99.203.26.20,San Jose,US,California
174.207.26.73,Rankin,US,Texas
99.203.154.170,Houston,US,Texas
131.194.172.132,San Antonio,US,Texas
99.203.155.241,San Jose,US,California
96.8.128.98,Canyon Lake,US,Texas
99.203.155.0,San Jose,US,California
173.173.102.182,San Antonio,US,Texas
107.77.221.203,Houston,US,Texas
99.203.154.189,Houston,US,Texas
174.207.15.199,Cleveland,US,Ohio
99.203.155.17,San Jose,US,California
173.123.45.184,Spring,US,Texas
99.203.154.118,Houston,US,Texas
174.207.2.32,Cleveland,US,Ohio
99.147.239.234,San Antonio,US,Texas
107.77.218.199,Houston,US,Texas
173.173.104.202,San Antonio,US,Texas
107.77.217.32,Houston,US,Texas
70.117.29.41,San Antonio,US,Texas
99.61.71.158,Austin,US,Texas
65.121.50.194,Denver,US,Colorado
96.44.144.194,Dallas,US,Texas
67.11.223.207,San Antonio,US,Texas
155.94.241.194,Dallas,US,Texas
172.58.106.58,Dallas,US,Texas
172.58.109.121,Dallas,US,Texas
70.125.140.30,San Antonio,US,Texas
73.239.66.107,Bellevue,US,Washington
104.56.10.184,Las Quintas Fronterizas Colonia,US,Texas
172.56.7.51,Dallas,US,Texas
70.117.3.179,San Antonio,US,Texas
172.58.111.192,Dallas,US,Texas
68.201.78.226,Pearsall,US,Texas
172.58.103.188,Houston,US,Texas
172.58.109.33,Dallas,US,Texas
172.58.109.108,Dallas,US,Texas
172.58.109.30,Dallas,US,Texas
172.58.109.245,Dallas,US,Texas
72.191.140.150,New Braunfels,US,Texas
107.77.218.58,Houston,US,Texas
172.124.70.146,San Antonio,US,Texas
107.77.220.26,Houston,US,Texas
173.173.111.160,San Antonio,US,Texas
70.120.43.13,San Antonio,US,Texas
